x,y,z
-3.8042679187364055,0.8629120913619177,1.5
-3.8096541049320387,0.8515585831301458,1.5
-3.814968849082234,0.8401714568236122,1.5
-3.8202119413699913,0.8287511619865686,1.5
-3.8253831748070057,0.8172981494726983,1.5
-3.830482345241835,0.8058128714273255,1.5
-3.835509251367962,0.7942957812695612,1.5
-3.8404636947317403,0.7827473336744056,1.5
-3.8453454797402298,0.771167984554793,1.5
-3.850154413668916,0.759558191043602,1.5
-3.8548903066693225,0.7479184114756013,1.5
-3.8595529717765027,0.7362491053693555,1.5
-3.8641422249164217,0.7245507334090916,1.5
-3.8686578849132243,0.7128237574265016,1.5
-3.8730997734963846,0.701068640382518,1.5
-3.8774677153077484,0.6892858463490341,1.5
-3.8817615379084507,0.6774758404905835,1.5
-3.885981071785729,0.665639089045973,1.5
-3.8901261503596096,0.6537760593098855,1.5
-3.8941966099894882,0.6418872196144194,1.5
-3.8981922899805896,0.6299730393106091,1.5
-3.9021130325903073,0.618033988749895,1.5
-3.9059586830344375,0.6060705392655481,1.5
-3.909729089493286,0.5940831631540698,1.5
-3.913424103117661,0.5820723336565435,1.5
-3.9170435780347517,0.5700385249399529,1.5
-3.920587371353886,0.5579822120784582,1.5
-3.9240553431721716,0.5459038710346509,1.5
-3.9274473565800196,0.5338039786407515,1.5
-3.9307632776665478,0.5216830125797941,1.5
-3.93400297552487,0.5095414513667645,1.5
-3.937166322257262,0.49737977432970965,1.5
-3.9402531929802116,0.4851984615908148,1.5
-3.943263465829348,0.4729979940474492,1.5
-3.9461970219642533,0.46077885335318175,1.5
-3.9490537455731545,0.448541521898762,1.5
-3.951833523877495,0.4362864827930855,1.5
-3.954536247136387,0.4240142198441096,1.5
-3.957161808650944,0.4117252175397628,1.5
-3.9597101047684937,0.3994199610288141,1.5
-3.962181034886668,0.38709893610172136,1.5
-3.9645745014573777,0.37476262917144915,1.5
-3.9668904099906594,0.3624115272542745,1.5
-3.969128669058411,0.3500461179505526,1.5
-3.971289190297996,0.3376668894254673,1.5
-3.973371888415736,0.32527433038976755,1.5
-3.9753766811902755,0.31286893008046196,1.5
-3.977303489475828,0.30045117824151424,1.5
-3.9791522372053016,0.28802156510450433,1.5
-3.980922851393302,0.27558058136927693,1.5
-3.982615262139013,0.2631287181845648,1.5
